TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4615;5119;05;A;  46;220529; 7;s;03;   39;-;   42;-;    2;-;    1;-;   37;-;   36;-;    1;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-;   41;-;   36;-;    5;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;04;   27;-;   24;-;    0;-;    0;-;   27;-;   26;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;   24;-;   20;-;    3;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;05;   19;-;   17;-;    1;-;    0;-;   18;-;   18;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;   16;-;   15;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;06;   36;-;   28;-;    1;-;    0;-;   33;-;   29;-;    4;-;    0;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;   27;-;   23;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;07;   44;-;   44;-;    1;-;    0;-;   43;-;   38;-;    5;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;   44;-;   41;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;08;   68;-;   68;-;    1;-;    3;-;   64;-;   54;-;   10;-;    0;-;    2;-;    0;-;    0;-;    1;-;    0;-;    1;-;   64;-;   58;-;    6;-;    0;-;    1;-;    2;-;    1;-;    0;-;    0;-;    0;-
4615;5119;05;A;  46;220529; 7;s;09;  146;-;  161;-;    4;-;    2;-;  140;-;  126;-;   14;-;    0;-;    2;-;    2;-;    1;-;    1;-;    1;-;    0;-;  151;-;  141;-;   10;-;    0;-;    8;-;    0;-;    1;-;    1;-;    1;-;    0;-
4615;5119;05;A;  46;220529; 7;s;10;  277;-;  582;-;    6;-;   12;-;  265;-;  236;-;   22;-;    7;-;    4;-;    3;-;    1;-;    2;-;    1;-;    2;-;  525;-;  448;-;   41;-;   36;-;   20;-;    3;-;    3;-;    6;-;    4;-;   25;-
4615;5119;05;A;  46;220529; 7;s;11;  380;-; 1331;-;    6;-;   16;-;  360;-;  331;-;   19;-;   10;-;    5;-;    2;-;    3;-;    1;-;    1;-;    9;-; 1225;-; 1053;-;   77;-;   95;-;   36;-;    6;-;    6;-;    4;-;    3;-;   54;-
4615;5119;05;A;  46;220529; 7;s;12;  430;-; 1504;-;    4;-;   25;-;  413;-;  387;-;   25;-;    1;-;    6;-;    2;-;    2;-;    0;-;    0;-;    7;-; 1372;-; 1184;-;  123;-;   65;-;   55;-;   10;-;    6;-;    9;-;    7;-;   52;-
4615;5119;05;A;  46;220529; 7;s;13;  479;-; 1313;-;    6;-;   26;-;  453;-;  419;-;   32;-;    2;-;   14;-;    2;-;    2;-;    2;-;    1;-;    6;-; 1207;-; 1065;-;  103;-;   39;-;   55;-;    7;-;   11;-;    8;-;    7;-;   25;-
4615;5119;05;A;  46;220529; 7;s;14;  510;-; 1030;-;   10;-;   16;-;  478;-;  437;-;   31;-;   10;-;   18;-;    6;-;    2;-;    2;-;    2;-;    4;-;  952;-;  830;-;   93;-;   29;-;   29;-;    5;-;    8;-;    3;-;    3;-;   33;-
4615;5119;05;A;  46;220529; 7;s;15;  512;-;  920;-;   11;-;   10;-;  475;-;  433;-;   42;-;    0;-;   12;-;    2;-;    8;-;    1;-;    1;-;   14;-;  865;-;  757;-;   82;-;   26;-;   25;-;    5;-;    2;-;    3;-;    2;-;   20;-
4615;5119;05;A;  46;220529; 7;s;16;  447;-;  885;-;    5;-;   13;-;  426;-;  401;-;   22;-;    3;-;   10;-;    0;-;    5;-;    0;-;    0;-;    6;-;  832;-;  725;-;   80;-;   27;-;   19;-;    3;-;    7;-;    3;-;    2;-;   21;-
4615;5119;05;A;  46;220529; 7;s;17;  363;-;  774;-;    6;-;   16;-;  341;-;  317;-;   22;-;    2;-;   10;-;    1;-;    3;-;    2;-;    2;-;    6;-;  722;-;  645;-;   62;-;   15;-;   21;-;    3;-;    9;-;    4;-;    4;-;   15;-
4615;5119;05;A;  46;220529; 7;s;18;  430;-;  761;-;    6;-;   15;-;  404;-;  380;-;   23;-;    1;-;   15;-;    1;-;    1;-;    4;-;    2;-;    5;-;  722;-;  655;-;   65;-;    2;-;   13;-;    8;-;    5;-;    2;-;    2;-;   11;-
4615;5119;05;A;  46;220529; 7;s;19;  405;-;  555;-;   10;-;    8;-;  383;-;  358;-;   23;-;    2;-;    5;-;    4;-;    5;-;    1;-;    0;-;    7;-;  530;-;  479;-;   49;-;    2;-;   10;-;    2;-;    4;-;    2;-;    2;-;    7;-
4615;5119;05;A;  46;220529; 7;s;20;  317;-;  419;-;    4;-;    9;-;  301;-;  274;-;   22;-;    5;-;    6;-;    1;-;    0;-;    3;-;    2;-;    6;-;  390;-;  362;-;   27;-;    1;-;   11;-;    3;-;    4;-;    2;-;    0;-;    9;-
4615;5119;05;A;  46;220529; 7;s;21;  245;-;  276;-;    6;-;    5;-;  231;-;  214;-;   17;-;    0;-;    5;-;    3;-;    2;-;    1;-;    0;-;    3;-;  261;-;  251;-;    9;-;    1;-;    8;-;    1;-;    2;-;    2;-;    0;-;    2;-
4615;5119;05;A;  46;220529; 7;s;22;  175;-;  148;-;    7;-;    1;-;  162;-;  156;-;    6;-;    0;-;    1;-;    0;-;    2;-;    5;-;    4;-;    5;-;  143;-;  140;-;    3;-;    0;-;    4;-;    0;-;    0;-;    1;-;    1;-;    0;-
4615;5119;05;A;  46;220529; 7;s;23;  125;-;   91;-;    7;-;    6;-;  117;-;  109;-;    8;-;    0;-;    0;-;    0;-;    0;-;    7;-;    5;-;    1;-;   82;-;   74;-;    8;-;    0;-;    2;-;    3;-;    1;-;    2;-;    0;-;    1;-
4615;5119;05;A;  46;220529; 7;s;24;   67;-;   57;-;    7;-;    9;-;   60;-;   57;-;    3;-;    0;-;    0;-;    0;-;    1;-;    6;-;    2;-;    0;-;   47;-;   41;-;    5;-;    1;-;    1;-;    1;-;    0;-;    8;-;    6;-;    0;-
4615;5119;05;A;  46;220530; 1;w;01;   36;-;   27;-;    9;-;    4;-;   26;-;   22;-;    4;-;    0;-;    1;-;    0;-;    1;-;    8;-;    5;-;    0;-;   23;-;   18;-;    5;-;    0;-;    0;-;    0;-;    1;-;    3;-;    0;-;    0;-
4615;5119;05;A;  46;220530; 1;w;02;   28;-;   26;-;    8;-;    9;-;   20;-;   18;-;    2;-;    0;-;    0;-;    0;-;    0;-;    8;-;    7;-;    0;-;   17;-;   16;-;    1;-;    0;-;    0;-;    0;-;    1;-;    8;-;    6;-;    0;-
4615;5119;05;A;  46;220530; 1;w;03;   26;-;   25;-;   15;-;   11;-;   11;-;   10;-;    1;-;    0;-;    0;-;    1;-;    2;-;   12;-;    9;-;    0;-;   14;-;   11;-;    3;-;    0;-;    0;-;    1;-;    2;-;    8;-;    6;-;    0;-
4615;5119;05;A;  46;220530; 1;w;04;   50;-;   39;-;   28;-;   24;-;   22;-;   18;-;    4;-;    0;-;    0;-;    0;-;    3;-;   25;-;   22;-;    0;-;   15;-;   13;-;    2;-;    0;-;    0;-;    1;-;    2;-;   21;-;   14;-;    0;-
4615;5119;05;A;  46;220530; 1;w;05;  105;-;  110;-;   58;-;   46;-;   46;-;   42;-;    4;-;    0;-;    1;-;    2;-;    7;-;   49;-;   37;-;    0;-;   61;-;   47;-;   14;-;    0;-;    1;-;    4;-;    3;-;   39;-;   29;-;    2;-
4615;5119;05;A;  46;220530; 1;w;06;  245;-;  369;-;   53;-;   66;-;  186;-;  171;-;   14;-;    1;-;    6;-;    2;-;    8;-;   43;-;   36;-;    0;-;  288;-;  256;-;   32;-;    0;-;    4;-;    3;-;    6;-;   57;-;   47;-;   11;-
4615;5119;05;A;  46;220530; 1;w;07;  539;-;  729;-;  105;-;   81;-;  415;-;  350;-;   65;-;    0;-;    5;-;    3;-;   29;-;   73;-;   52;-;   14;-;  621;-;  525;-;   90;-;    6;-;   15;-;    4;-;   11;-;   66;-;   50;-;   12;-
4615;5119;05;A;  46;220530; 1;w;08;  865;-;  853;-;  123;-;  104;-;  707;-;  627;-;   77;-;    3;-;   13;-;    5;-;   30;-;   88;-;   70;-;   22;-;  724;-;  652;-;   70;-;    2;-;    8;-;    6;-;   15;-;   83;-;   64;-;   17;-
4615;5119;05;A;  46;220530; 1;w;09;  684;-;  606;-;  117;-;   96;-;  530;-;  446;-;   84;-;    0;-;   10;-;    5;-;   18;-;   94;-;   69;-;   27;-;  478;-;  406;-;   72;-;    0;-;   15;-;    9;-;   24;-;   63;-;   46;-;   17;-
4615;5119;05;A;  46;220530; 1;w;10;  615;-;  549;-;  143;-;  111;-;  462;-;  395;-;   65;-;    2;-;    7;-;   12;-;   40;-;   91;-;   69;-;    3;-;  406;-;  350;-;   55;-;    1;-;   15;-;   14;-;   19;-;   78;-;   56;-;   17;-
4615;5119;05;A;  46;220530; 1;w;11;  544;-;  616;-;  125;-;  135;-;  396;-;  338;-;   57;-;    1;-;   16;-;   11;-;   19;-;   95;-;   68;-;    7;-;  450;-;  390;-;   55;-;    5;-;   23;-;    9;-;   29;-;   97;-;   74;-;    8;-
4615;5119;05;A;  46;220530; 1;w;12;  641;-;  691;-;  138;-;  134;-;  484;-;  420;-;   63;-;    1;-;   19;-;    6;-;   31;-;  101;-;   82;-;    0;-;  515;-;  439;-;   71;-;    5;-;   23;-;    8;-;   39;-;   87;-;   71;-;   19;-
4615;5119;05;A;  46;220530; 1;w;13;  617;-;  611;-;   91;-;  145;-;  513;-;  465;-;   47;-;    1;-;   12;-;    8;-;   22;-;   61;-;   51;-;    1;-;  437;-;  362;-;   73;-;    2;-;   13;-;   12;-;   34;-;   99;-;   75;-;   16;-
4615;5119;05;A;  46;220530; 1;w;14;  693;-;  672;-;  127;-;  117;-;  550;-;  498;-;   50;-;    2;-;   13;-;    6;-;   30;-;   91;-;   72;-;    3;-;  524;-;  479;-;   43;-;    2;-;   17;-;    5;-;   28;-;   84;-;   66;-;   14;-
4615;5119;05;A;  46;220530; 1;w;15;  717;-;  717;-;  113;-;  110;-;  587;-;  540;-;   45;-;    2;-;   15;-;    9;-;   21;-;   83;-;   67;-;    2;-;  565;-;  502;-;   63;-;    0;-;   25;-;    5;-;   27;-;   78;-;   54;-;   17;-
4615;5119;05;A;  46;220530; 1;w;16;  731;-;  792;-;   88;-;  103;-;  625;-;  574;-;   48;-;    3;-;   14;-;    7;-;   11;-;   70;-;   55;-;    4;-;  656;-;  572;-;   79;-;    5;-;   15;-;    9;-;   17;-;   77;-;   61;-;   18;-
4615;5119;05;A;  46;220530; 1;w;17;  840;-;  804;-;   79;-;   67;-;  722;-;  647;-;   73;-;    2;-;   18;-;    4;-;   12;-;   63;-;   46;-;   21;-;  706;-;  632;-;   70;-;    4;-;   17;-;    4;-;   14;-;   49;-;   32;-;   14;-
4615;5119;05;A;  46;220530; 1;w;18;  639;-;  637;-;   68;-;   55;-;  550;-;  509;-;   40;-;    1;-;    9;-;    3;-;    8;-;   57;-;   49;-;   12;-;  557;-;  508;-;   46;-;    3;-;   16;-;    8;-;    7;-;   40;-;   26;-;    9;-
4615;5119;05;A;  46;220530; 1;w;19;  432;-;  397;-;   41;-;   38;-;  380;-;  346;-;   32;-;    2;-;    9;-;    4;-;    6;-;   31;-;   23;-;    2;-;  346;-;  313;-;   32;-;    1;-;    6;-;    3;-;    6;-;   29;-;   20;-;    7;-
4615;5119;05;A;  46;220530; 1;w;20;  280;-;  260;-;   29;-;   27;-;  240;-;  223;-;   17;-;    0;-;    6;-;    1;-;    6;-;   22;-;   16;-;    5;-;  224;-;  207;-;   17;-;    0;-;    4;-;    5;-;    5;-;   17;-;   16;-;    5;-
4615;5119;05;A;  46;220530; 1;w;21;  219;-;  173;-;   33;-;   27;-;  179;-;  169;-;    8;-;    2;-;    3;-;    0;-;    5;-;   28;-;   24;-;    4;-;  142;-;  132;-;    8;-;    2;-;    1;-;    1;-;    2;-;   24;-;   21;-;    3;-
4615;5119;05;A;  46;220530; 1;w;22;  148;-;  131;-;    8;-;   19;-;  139;-;  133;-;    5;-;    1;-;    0;-;    0;-;    2;-;    6;-;    2;-;    1;-;  112;-;  108;-;    4;-;    0;-;    0;-;    3;-;    4;-;   12;-;   10;-;    0;-
4615;5119;05;A;  46;220530; 1;w;23;  107;-;  110;-;    6;-;   10;-;  100;-;   95;-;    5;-;    0;-;    0;-;    0;-;    1;-;    5;-;    2;-;    1;-;   99;-;   93;-;    5;-;    1;-;    0;-;    1;-;    0;-;    9;-;    5;-;    1;-
4615;5119;05;A;  46;220530; 1;w;24;   54;-;   39;-;   10;-;    5;-;   44;-;   40;-;    4;-;    0;-;    0;-;    0;-;    3;-;    7;-;    7;-;    0;-;   34;-;   32;-;    2;-;    0;-;    0;-;    1;-;    1;-;    3;-;    3;-;    0;-
4615;5119;05;A;  46;220531; 2;w;01;   33;-;   25;-;    8;-;    6;-;   25;-;   20;-;    5;-;    0;-;    0;-;    0;-;    3;-;    5;-;    5;-;    0;-;   19;-;   16;-;    3;-;    0;-;    0;-;    0;-;    0;-;    6;-;    3;-;    0;-
4615;5119;05;A;  46;220531; 2;w;02;   19;-;   22;-;    4;-;    5;-;   14;-;   14;-;    0;-;    0;-;    0;-;    0;-;    0;-;    4;-;    2;-;    1;-;   17;-;   14;-;    3;-;    0;-;    0;-;    0;-;    1;-;    4;-;    3;-;    0;-
4615;5119;05;A;  46;220531; 2;w;03;   28;-;   29;-;   15;-;   13;-;   11;-;   10;-;    1;-;    0;-;    2;-;    0;-;    2;-;   13;-;   11;-;    0;-;   16;-;    8;-;    8;-;    0;-;    0;-;    0;-;    1;-;   12;-;   10;-;    0;-
4615;5119;05;A;  46;220531; 2;w;04;   30;-;   31;-;   16;-;   19;-;   12;-;    9;-;    3;-;    0;-;    2;-;    0;-;    3;-;   13;-;   10;-;    0;-;   12;-;   10;-;    2;-;    0;-;    0;-;    2;-;    3;-;   14;-;   12;-;    0;-
4615;5119;05;A;  46;220531; 2;w;05;   84;-;  110;-;   40;-;   47;-;   42;-;   37;-;    5;-;    0;-;    1;-;    1;-;    8;-;   31;-;   28;-;    1;-;   60;-;   53;-;    7;-;    0;-;    0;-;    3;-;    8;-;   36;-;   30;-;    3;-
4615;5119;05;A;  46;220531; 2;w;06;  283;-;  333;-;   79;-;   75;-;  196;-;  183;-;   13;-;    0;-;    1;-;    3;-;   10;-;   66;-;   54;-;    7;-;  244;-;  221;-;   21;-;    2;-;    3;-;    5;-;    7;-;   63;-;   54;-;   11;-
4615;5119;05;A;  46;220531; 2;w;07;  499;-;  715;-;  117;-;  108;-;  362;-;  312;-;   50;-;    0;-;    7;-;    7;-;   28;-;   82;-;   66;-;   13;-;  581;-;  510;-;   70;-;    1;-;    5;-;    7;-;   13;-;   88;-;   67;-;   21;-
4615;5119;05;A;  46;220531; 2;w;08;  826;-;  851;-;  129;-;  121;-;  674;-;  596;-;   77;-;    1;-;   10;-;    9;-;   34;-;   86;-;   69;-;   13;-;  694;-;  630;-;   61;-;    3;-;   17;-;    7;-;   25;-;   89;-;   72;-;   19;-
4615;5119;05;A;  46;220531; 2;w;09;  654;-;  617;-;  128;-;  128;-;  497;-;  437;-;   59;-;    1;-;   16;-;    6;-;   36;-;   86;-;   64;-;   13;-;  464;-;  418;-;   46;-;    0;-;   13;-;    6;-;   29;-;   93;-;   68;-;   12;-
4615;5119;05;A;  46;220531; 2;w;10;  603;-;  542;-;  147;-;  141;-;  437;-;  385;-;   49;-;    3;-;    8;-;    5;-;   35;-;  107;-;   90;-;   11;-;  380;-;  320;-;   54;-;    6;-;   15;-;   17;-;   31;-;   93;-;   74;-;    6;-
4615;5119;05;A;  46;220531; 2;w;11;  543;-;  502;-;  122;-;  130;-;  388;-;  339;-;   47;-;    2;-;   18;-;    7;-;   29;-;   86;-;   68;-;   15;-;  355;-;  319;-;   35;-;    1;-;   17;-;   11;-;   27;-;   92;-;   76;-;    0;-
4615;5119;05;A;  46;220531; 2;w;12;  548;-;  490;-;  139;-;  118;-;  387;-;  332;-;   51;-;    4;-;   12;-;    5;-;   40;-;   94;-;   80;-;   10;-;  361;-;  308;-;   51;-;    2;-;   11;-;   11;-;   25;-;   82;-;   71;-;    0;-
4615;5119;05;A;  46;220531; 2;w;13;  599;-;  602;-;  134;-;  130;-;  427;-;  374;-;   52;-;    1;-;   22;-;    3;-;   26;-;  105;-;   73;-;   16;-;  428;-;  370;-;   53;-;    5;-;   23;-;    5;-;   36;-;   89;-;   74;-;   21;-
4615;5119;05;A;  46;220531; 2;w;14;  665;-;  699;-;  127;-;  112;-;  509;-;  459;-;   48;-;    2;-;   15;-;    6;-;   23;-;   98;-;   84;-;   14;-;  548;-;  496;-;   51;-;    1;-;   23;-;    8;-;   22;-;   82;-;   66;-;   16;-
4615;5119;05;A;  46;220531; 2;w;15;  742;-;  714;-;  156;-;  119;-;  544;-;  457;-;   78;-;    9;-;   22;-;    6;-;   22;-;  128;-;  108;-;   20;-;  564;-;  495;-;   69;-;    0;-;   16;-;   10;-;   24;-;   85;-;   65;-;   15;-
4615;5119;05;A;  46;220531; 2;w;16;  853;-;  802;-;  119;-;   92;-;  679;-;  603;-;   74;-;    2;-;   26;-;    4;-;   17;-;   98;-;   80;-;   29;-;  672;-;  593;-;   76;-;    3;-;   19;-;   12;-;   23;-;   57;-;   39;-;   19;-
4615;5119;05;A;  46;220531; 2;w;17;  817;-;  798;-;   85;-;   83;-;  705;-;  636;-;   66;-;    3;-;   11;-;    4;-;   13;-;   68;-;   56;-;   16;-;  688;-;  619;-;   67;-;    2;-;   14;-;    8;-;   19;-;   56;-;   44;-;   13;-
4615;5119;05;A;  46;220531; 2;w;18;  737;-;  653;-;   68;-;   67;-;  638;-;  590;-;   46;-;    2;-;   19;-;    1;-;   12;-;   55;-;   48;-;   12;-;  568;-;  513;-;   55;-;    0;-;    7;-;    5;-;    8;-;   54;-;   38;-;   11;-
4615;5119;05;A;  46;220531; 2;w;19;  508;-;  407;-;   46;-;   35;-;  434;-;  398;-;   30;-;    6;-;   13;-;    1;-;   11;-;   34;-;   29;-;   15;-;  356;-;  325;-;   31;-;    0;-;    7;-;    1;-;    4;-;   30;-;   26;-;    9;-
4615;5119;05;A;  46;220531; 2;w;20;  285;-;  255;-;   27;-;   24;-;  251;-;  237;-;   14;-;    0;-;    2;-;    1;-;    2;-;   24;-;   19;-;    5;-;  218;-;  195;-;   23;-;    0;-;   10;-;    4;-;    0;-;   20;-;   15;-;    3;-
4615;5119;05;A;  46;220531; 2;w;21;  229;-;  211;-;   26;-;   21;-;  196;-;  181;-;   14;-;    1;-;    7;-;    0;-;    2;-;   24;-;   20;-;    0;-;  177;-;  158;-;   19;-;    0;-;    6;-;    0;-;    0;-;   21;-;   15;-;    7;-
4615;5119;05;A;  46;220531; 2;w;22;  169;-;  135;-;   11;-;   16;-;  153;-;  142;-;   11;-;    0;-;    5;-;    1;-;    0;-;   10;-;    7;-;    0;-;  116;-;  110;-;    6;-;    0;-;    1;-;    1;-;    1;-;   14;-;   11;-;    2;-
4615;5119;05;A;  46;220531; 2;w;23;  132;-;  133;-;    9;-;   13;-;  121;-;  114;-;    6;-;    1;-;    1;-;    0;-;    1;-;    8;-;    7;-;    1;-;  117;-;  108;-;    7;-;    2;-;    1;-;    1;-;    0;-;   12;-;   10;-;    2;-
4615;5119;05;A;  46;220531; 2;w;24;   48;-;   41;-;    9;-;   11;-;   38;-;   33;-;    5;-;    0;-;    1;-;    0;-;    2;-;    7;-;    5;-;    0;-;   28;-;   27;-;    1;-;    0;-;    2;-;    2;-;    0;-;    9;-;    8;-;    0;-
4615;5119;05;A;  46;220601; 3;w;01;   42;-;   22;-;   12;-;    4;-;   30;-;   29;-;    1;-;    0;-;    0;-;    0;-;    3;-;    9;-;    6;-;    0;-;   17;-;   15;-;    2;-;    0;-;    0;-;    0;-;    0;-;    4;-;    4;-;    1;-
4615;5119;05;A;  46;220601; 3;w;02;   20;-;   26;-;    4;-;   12;-;   16;-;   15;-;    1;-;    0;-;    0;-;    0;-;    0;-;    4;-;    3;-;    0;-;   14;-;   12;-;    2;-;    0;-;    0;-;    1;-;    2;-;    9;-;    8;-;    0;-
4615;5119;05;A;  46;220601; 3;w;03;   23;-;   30;-;   13;-;   15;-;    9;-;    5;-;    4;-;    0;-;    1;-;    0;-;    2;-;   11;-;    6;-;    0;-;   15;-;    9;-;    6;-;    0;-;    0;-;    2;-;    1;-;   12;-;    9;-;    0;-
4615;5119;05;A;  46;220601; 3;w;04;   27;-;   30;-;   12;-;   20;-;   13;-;    8;-;    5;-;    0;-;    1;-;    2;-;    2;-;    8;-;    7;-;    1;-;   10;-;    7;-;    3;-;    0;-;    0;-;    1;-;    1;-;   18;-;   13;-;    0;-
4615;5119;05;A;  46;220601; 3;w;05;   82;-;   94;-;   48;-;   37;-;   34;-;   32;-;    2;-;    0;-;    0;-;    2;-;    6;-;   40;-;   32;-;    0;-;   57;-;   53;-;    4;-;    0;-;    0;-;    3;-;    4;-;   30;-;   22;-;    0;-
4615;5119;05;A;  46;220601; 3;w;06;  256;-;  316;-;   60;-;   69;-;  186;-;  174;-;   11;-;    1;-;    6;-;    2;-;    4;-;   54;-;   42;-;    4;-;  239;-;  215;-;   24;-;    0;-;    2;-;    6;-;    7;-;   56;-;   42;-;    6;-
4615;5119;05;A;  46;220601; 3;w;07;  483;-;  686;-;  112;-;   95;-;  355;-;  313;-;   42;-;    0;-;    2;-;    7;-;   28;-;   77;-;   62;-;   14;-;  571;-;  489;-;   81;-;    1;-;    7;-;    5;-;   16;-;   74;-;   60;-;   13;-
4615;5119;05;A;  46;220601; 3;w;08;  881;-;  803;-;  141;-;   88;-;  710;-;  631;-;   77;-;    2;-;   14;-;    7;-;   42;-;   92;-;   68;-;   16;-;  682;-;  609;-;   73;-;    0;-;   15;-;    4;-;   14;-;   70;-;   49;-;   18;-
4615;5119;05;A;  46;220601; 3;w;09;  703;-;  593;-;  127;-;  146;-;  542;-;  466;-;   72;-;    4;-;   14;-;    6;-;   35;-;   86;-;   67;-;   20;-;  409;-;  337;-;   71;-;    1;-;   18;-;   14;-;   29;-;  103;-;   83;-;   20;-
4615;5119;05;A;  46;220601; 3;w;10;  663;-;  574;-;  168;-;  136;-;  468;-;  391;-;   76;-;    1;-;   13;-;    8;-;   39;-;  121;-;   91;-;   14;-;  405;-;  343;-;   59;-;    3;-;   16;-;   10;-;   25;-;  101;-;   77;-;   17;-
4615;5119;05;A;  46;220601; 3;w;11;  583;-;  571;-;  125;-;  143;-;  431;-;  351;-;   56;-;   24;-;   14;-;   10;-;   28;-;   87;-;   65;-;   13;-;  371;-;  328;-;   35;-;    8;-;   20;-;   18;-;   40;-;   85;-;   68;-;   37;-
4615;5119;05;A;  46;220601; 3;w;12;  574;-;  604;-;  134;-;  134;-;  407;-;  347;-;   58;-;    2;-;   21;-;   10;-;   28;-;   96;-;   66;-;   12;-;  444;-;  381;-;   58;-;    5;-;   16;-;   14;-;   29;-;   91;-;   66;-;   10;-
4615;5119;05;A;  46;220601; 3;w;13;  626;-;  601;-;  124;-;  128;-;  466;-;  406;-;   59;-;    1;-;   17;-;    3;-;   27;-;   94;-;   76;-;   19;-;  442;-;  379;-;   61;-;    2;-;   17;-;   19;-;   27;-;   82;-;   60;-;   14;-
4615;5119;05;A;  46;220601; 3;w;14;  671;-;  730;-;  116;-;  124;-;  526;-;  450;-;   67;-;    9;-;   13;-;    9;-;   24;-;   83;-;   60;-;   16;-;  569;-;  505;-;   61;-;    3;-;   23;-;    3;-;   19;-;  102;-;   78;-;   14;-
4615;5119;05;A;  46;220601; 3;w;15;  708;-;  721;-;  117;-;   96;-;  558;-;  500;-;   51;-;    7;-;   17;-;    2;-;   20;-;   95;-;   76;-;   16;-;  595;-;  527;-;   65;-;    3;-;   15;-;   15;-;   19;-;   62;-;   43;-;   15;-
4615;5119;05;A;  46;220601; 3;w;16;  833;-;  770;-;  104;-;  100;-;  691;-;  590;-;   92;-;    9;-;   18;-;    6;-;    9;-;   89;-;   61;-;   20;-;  637;-;  555;-;   72;-;   10;-;   14;-;   16;-;   20;-;   64;-;   37;-;   19;-
4615;5119;05;A;  46;220601; 3;w;17;  844;-;  831;-;   74;-;   86;-;  745;-;  661;-;   81;-;    3;-;   15;-;    5;-;   11;-;   58;-;   44;-;   10;-;  711;-;  635;-;   71;-;    5;-;   16;-;   16;-;   13;-;   57;-;   42;-;   18;-
4615;5119;05;A;  46;220601; 3;w;18;  698;-;  776;-;   66;-;   64;-;  610;-;  559;-;   49;-;    2;-;   12;-;    3;-;   12;-;   51;-;   38;-;   10;-;  679;-;  615;-;   61;-;    3;-;   12;-;    5;-;    6;-;   53;-;   42;-;   21;-
4615;5119;05;A;  46;220601; 3;w;19;  440;-;  447;-;   53;-;   45;-;  375;-;  346;-;   27;-;    2;-;    8;-;    3;-;   10;-;   40;-;   30;-;    4;-;  381;-;  352;-;   27;-;    2;-;   10;-;    3;-;    7;-;   35;-;   25;-;   11;-
4615;5119;05;A;  46;220601; 3;w;20;  332;-;  267;-;   37;-;   20;-;  283;-;  268;-;   15;-;    0;-;    3;-;    1;-;    7;-;   29;-;   23;-;    9;-;  238;-;  213;-;   24;-;    1;-;    4;-;    1;-;    3;-;   16;-;   11;-;    5;-
4615;5119;05;A;  46;220601; 3;w;21;  218;-;  179;-;   23;-;   17;-;  192;-;  176;-;   15;-;    1;-;    1;-;    1;-;    0;-;   22;-;   21;-;    2;-;  157;-;  147;-;   10;-;    0;-;    3;-;    0;-;    1;-;   16;-;   12;-;    2;-
4615;5119;05;A;  46;220601; 3;w;22;  165;-;  154;-;   11;-;    8;-;  152;-;  143;-;    9;-;    0;-;    1;-;    0;-;    2;-;    9;-;    7;-;    1;-;  142;-;  133;-;    8;-;    1;-;    3;-;    1;-;    1;-;    6;-;    5;-;    1;-
4615;5119;05;A;  46;220601; 3;w;23;  131;-;  130;-;    5;-;   16;-;  120;-;  111;-;    8;-;    1;-;    4;-;    1;-;    0;-;    4;-;    3;-;    2;-;  113;-;  104;-;    8;-;    1;-;    1;-;    1;-;    0;-;   15;-;   11;-;    0;-
4615;5119;05;A;  46;220601; 3;w;24;   57;-;   34;-;    8;-;    4;-;   48;-;   42;-;    6;-;    0;-;    1;-;    1;-;    0;-;    7;-;    5;-;    0;-;   30;-;   28;-;    2;-;    0;-;    0;-;    0;-;    1;-;    3;-;    2;-;    0;-
